Code;Data;Empresa;Membro;Ativo;Qnt. Inicial;Qnt. Final;Saldo
19569;jul/22;GOL LINHAS AEREAS INTELIGENTES S.A.;Direto;Ações;0;0;0
19569;jul/22;GOL LINHAS AEREAS INTELIGENTES S.A.;Conselho Fiscal;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho Administração;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Direto;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Direto;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Direto;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho Fiscal;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho Fiscal;Ações;0;0;0
16608;jul/22;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Conselho Fiscal;Ações;0;0;0
25410;jul/22;SBF Comércio de Produtos Esportivos S.A.;Conselho Administração;Ações;0;0;0
25410;jul/22;SBF Comércio de Produtos Esportivos S.A.;Direto;Ações;0;0;0
23981;jul/22;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Controlador;RecibodeSubscrição;0;0;0
23531;jul/22;CLARO TELECOM PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
23531;jul/22;CLARO TELECOM PARTICIPAÇÕES S.A.;Direto;Ações;0;0;0
14869;jul/22;CIA ENERGETICA DO CEARA - COELCE;Conselho Administração;Ações;0;0;0
14869;jul/22;CIA ENERGETICA DO CEARA - COELCE;Direto;Ações;0;0;0
14869;jul/22;CIA ENERGETICA DO CEARA - COELCE;Direto;Ações;0;0;0
14869;jul/22;CIA ENERGETICA DO CEARA - COELCE;Direto;Ações;0;0;0
19720;jul/22;BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS;Conselho Administração;Outros;0;0;0
19720;jul/22;BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS;Direto;Outros;0;0;0
24864;jul/22;ENERGISA S.A.;Conselho Administração;Units;0;0;0
24864;jul/22;ENERGISA S.A.;Direto;RecibodeSubscrição;0;0;0
25003;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Controlador;Ações;0;0;0
25003;jul/22;MOVIDA PARTICIPACOES SA;Conselho Administração;Ações;0;0;0
25003;jul/22;JSL S.A.;Conselho Administração;Ações;0;0;0
25003;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Administração;Ações;0;0;0
25003;jul/22;SIMPAR S.A.;Conselho Fiscal;Ações;0;0;0
25003;jul/22;MOVIDA PARTICIPACOES SA;Conselho Fiscal;Ações;0;0;0
25003;jul/22;JSL S.A.;Conselho Fiscal;Ações;0;0;0
25003;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal;Ações;0;0;0
23965;jul/22;CINESYSTEM S.A.;Conselho Administração;Ações;0;0;0
23965;jul/22;CINESYSTEM S.A.;Direto;Ações;0;0;0
23264;jul/22;AMBEV S.A.;Conselho Administração;Outros;0;0;0
23264;jul/22;AMBEV S.A.;Conselho Administração;OpçãodeCompra;0;0;0
23264;jul/22;AMBEV S.A.;Conselho Administração;OpçãodeCompra;0;0;0
23264;jul/22;AMBEV S.A.;Conselho Fiscal;Ações;0;0;0
24260;jul/22;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Controlador;Ações;0;0;0
24260;jul/22;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Administração;Ações;0;0;0
24260;jul/22;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Administração;Ações;0;0;0
24260;jul/22;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Direto;Ações;0;0;0
24260;jul/22;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Direto;Ações;0;0;0
20036;jul/22;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Controlador;BônusdeSubscrição;0;0;0
20036;jul/22;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Controlador;BônusdeSubscrição;0;0;0
20036;jul/22;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Conselho Fiscal;Ações;0;0;0
20087;jul/22;EMBRAER S.A.;Direto;Ações;0;0;0
26557;jul/22;Datora Participações e Serviços S.A.;Conselho Administração;Ações;0;0;0
26557;jul/22;Datora Participações e Serviços S.A.;Conselho Fiscal;Ações;0;0;0
26158;jul/22;ESSENTIA PCHS S.A.;Conselho Administração;Ações;0;0;0
26158;jul/22;ESSENTIA PCHS S.A.;Direto;Ações;0;0;0
26697;jul/22;Foz do Rio Claro Energia S.A.;Conselho Administração;Ações;0;0;0
26697;jul/22;Foz do Rio Claro Energia S.A.;Conselho Administração;Ações;0;0;0
26697;jul/22;Foz do Rio Claro Energia S.A.;Direto;Ações;0;0;0
26697;jul/22;Foz do Rio Claro Energia S.A.;Direto;Ações;0;0;0
24473;jul/22;JHSF MALLS S.A.;Conselho Administração;Ações;0;0;0
24473;jul/22;JHSF MALLS S.A.;Conselho Administração;Ações;0;0;0
24473;jul/22;JHSF MALLS S.A.;Direto;Ações;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Controlador;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Conselho Administração;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Direto;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
20435;jul/22;TECNISA S.A.;Órgãos Técnicos ou Consultivos;Debêntures;0;0;0
23175;jul/22;IGUA SANEAMENTO S.A.;Conselho Administração;Ações;0;0;0
23175;jul/22;IGUA SANEAMENTO S.A.;Direto;Ações;0;0;0
26590;jul/22;AURA ALMAS MINERAÇÃO S.A.;Conselho Administração;Ações;0;0;0
26590;jul/22;AURA ALMAS MINERAÇÃO S.A.;Conselho Administração;Ações;0;0;0
26590;jul/22;AURA MINERALS INC.;Conselho Administração;BDRPatrocinados;0;0;0
26590;jul/22;AURA ALMAS MINERAÇÃO S.A.;Direto;Ações;0;0;0
26590;jul/22;AURA ALMAS MINERAÇÃO S.A.;Direto;Ações;0;0;0
26590;jul/22;AURA MINERALS INC.;Direto;Ações;0;0;0
20605;jul/22;JHSF PARTICIPACOES S.A.;Conselho Fiscal;Ações;0;0;0
20605;jul/22;JHSF PARTICIPACOES S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
26522;jul/22;CERRADINHO BIOENERGIA S.A.;Direto;Ações;0;0;0
20915;jul/22;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Administração;Outros;0;0;0
20915;jul/22;MRV ENGENHARIA E PARTICIPACOES S.A.;Órgãos Técnicos ou Consultivos;Outros;0;0;0
26603;jul/22;GSH CORP Participações S.A.;Conselho Administração;Ações;0;0;0
26603;jul/22;GSH CORP Participações S.A.;Direto;Ações;0;0;0
4669;jul/22;GUARARAPES CONFECCOES S.A.;Conselho Administração;Ações;0;0;0
4669;jul/22;GUARARAPES CONFECCOES S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
20540;jul/22;CPFL ENERGIAS RENOVÁVEIS S.A.;Conselho Administração;Ações;0;0;0
20540;jul/22;CPFL ENERGIAS RENOVÁVEIS S.A.;Direto;Ações;0;0;0
24546;jul/22;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Conselho Administração;Ações;0;0;0
24546;jul/22;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Direto;Ações;0;0;0
21180;jul/22;Nexpe Participações S.A;Conselho Administração;Ações;0;0;0
21180;jul/22;Nexpe Participações S.A;Direto;Ações;0;0;0
23930;jul/22;BRASILIANA PARTICIPAÇÕES S/A;Conselho Administração;Ações;0;0;0
23930;jul/22;BRASILIANA PARTICIPAÇÕES S/A;Conselho Administração;Ações;0;0;0
23930;jul/22;BRASILIANA PARTICIPAÇÕES S/A;Direto;Ações;0;0;0
23930;jul/22;BRASILIANA PARTICIPAÇÕES S/A;Direto;Ações;0;0;0
23930;jul/22;BRASILIANA PARTICIPAÇÕES S/A;Conselho Fiscal;Ações;0;0;0
23930;jul/22;BRASILIANA PARTICIPAÇÕES S/A;Conselho Fiscal;Ações;0;0;0
23612;jul/22;MAESTRO LOCADORA DE VEICULOS S.A.;Conselho Administração;Ações;0;0;0
23612;jul/22;MAESTRO LOCADORA DE VEICULOS S.A.;Direto;Ações;0;0;0
25100;jul/22;Cury Construtora S/A;Conselho Administração;Ações;0;0;0
25100;jul/22;Cury Construtora S/A;Direto;Ações;0;0;0
25100;jul/22;Cury Construtora S/A;Conselho Fiscal;Ações;0;0;0
21016;jul/22;YDUQS PARTICIPACOES S.A.;Conselho Fiscal;Ações;0;0;0
21130;jul/22;TRISUL S.A.;Conselho Administração;Ações;0;0;0
21130;jul/22;TRISUL S.A.;Direto;Ações;0;0;0
23493;jul/22;DOMMO ENERGIA S.A.;Conselho Administração;Ações;0;0;0
23493;jul/22;DOMMO ENERGIA S.A.;Direto;Ações;0;0;0
23493;jul/22;DOMMO ENERGIA S.A.;Conselho Fiscal;Ações;0;0;0
23272;jul/22;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Conselho Fiscal;Ações;0;0;0
25348;jul/22;Elfa Medicamentos S.A.;Conselho Administração;Ações;0;0;0
25348;jul/22;Elfa Medicamentos S.A.;Direto;Ações;0;0;0
25348;jul/22;Elfa Medicamentos S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
21938;jul/22;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Conselho Administração;Ações;0;0;0
21938;jul/22;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Direto;Ações;0;0;0
25976;jul/22;Yuny Incorporadora Holding S.A.;Direto;Ações;0;0;0
23248;jul/22;ANIMA HOLDING S.A.;Conselho Fiscal;Ações;0;0;0
24112;jul/22;AZUL S.A.;Controlador;OpçõesdePlanodeRemuneração;0;0;0
26271;jul/22;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
26271;jul/22;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Direto;Ações;0;0;0
25011;jul/22;Grupo de Moda Soma S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
26921;jul/22;Ciclus Ambiental do Brasil S.A;Conselho Administração;Ações;0;0;0
26921;jul/22;Ciclus Ambiental do Brasil S.A;Direto;Ações;0;0;0
22179;jul/22;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Conselho Administração;Ações;0;0;0
23329;jul/22;TERMELÉTRICA PERNAMBUCO III S.A.;Conselho Administração;Ações;0;0;0
23329;jul/22;TERMELÉTRICA PERNAMBUCO III S.A.;Direto;Ações;0;0;0
25437;jul/22;URBA DESENVOLVIMENTO URBANO S.A.;Direto;Ações;0;0;0
22187;jul/22;PETRO RIO S.A.;Conselho Fiscal;Ações;0;0;0
25860;jul/22;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Controlador;Ações;0;0;0
25860;jul/22;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
25860;jul/22;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Direto;Ações;0;0;0
23310;jul/22;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
14362;jul/22;CIA ENERGETICA DE PERNAMBUCO - CELPE;Conselho Administração;Ações;0;0;0
14362;jul/22;CIA ENERGETICA DE PERNAMBUCO - CELPE;Conselho Administração;Ações;0;0;0
14362;jul/22;CIA ENERGETICA DE PERNAMBUCO - CELPE;Conselho Administração;Ações;0;0;0
14362;jul/22;CIA ENERGETICA DE PERNAMBUCO - CELPE;Conselho Fiscal;Ações;0;0;0
14362;jul/22;CIA ENERGETICA DE PERNAMBUCO - CELPE;Conselho Fiscal;Ações;0;0;0
14362;jul/22;CIA ENERGETICA DE PERNAMBUCO - CELPE;Conselho Fiscal;Ações;0;0;0
24350;jul/22;FLEX GESTÃO DE RELACIONAMENTOS S.A.;Controlador;Ações;0;0;0
24350;jul/22;FLEX GESTÃO DE RELACIONAMENTOS S.A.;Conselho Administração;Ações;0;0;0
24350;jul/22;FLEX GESTÃO DE RELACIONAMENTOS S.A.;Conselho Administração;Ações;0;0;0
23604;jul/22;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Conselho Administração;Ações;0;0;0
25550;jul/22;Orizon Valorização de Resíduos S.A.;Controlador;Debêntures;0;0;0
22365;jul/22;ENAUTA PARTICIPAÇÕES S.A.;Conselho Administração;Outros;0;0;0
25135;jul/22;Boa Vista Serviços S.A.;Conselho Fiscal;Ações;0;0;0
22497;jul/22;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Conselho Fiscal;Ações;0;0;0
25291;jul/22;3R PETROLEUM ÓLEO E GÁS S.A;Conselho Administração;Ações;0;0;0
24961;jul/22;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Conselho Administração;Ações;0;0;0
24961;jul/22;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Direto;Ações;0;0;0
24961;jul/22;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
18996;jul/22;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Conselho Administração;Ações;0;0;0
18996;jul/22;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Direto;Ações;0;0;0
24317;jul/22;ZAMP SA;Conselho Fiscal;Ações;0;0;0
26379;jul/22;MADERO INDÚSTRIA E COMÉRCIO S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
23620;jul/22;CBO HOLDING S.A.;Conselho Administração;Ações;0;0;0
23620;jul/22;CBO HOLDING S.A.;Direto;Ações;0;0;0
80152;jul/22;PPLA PARTICIPATIONS LTD.;Conselho Administração;CLASSEB;0;0;0
80152;jul/22;PPLA PARTICIPATIONS LTD.;Direto;CLASSEB;0;0;0
26638;jul/22;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Conselho Administração;Ações;0;0;0
26638;jul/22;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Direto;Ações;0;0;0
14524;jul/22;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Conselho Administração;Ações;0;0;0
14524;jul/22;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Conselho Administração;Ações;0;0;0
14524;jul/22;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Conselho Administração;Ações;0;0;0
14524;jul/22;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Conselho Fiscal;Ações;0;0;0
5576;jul/22;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Conselho Administração;Ações;0;0;0
5576;jul/22;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Direto;Ações;0;0;0
13986;jul/22;SUZANO S.A.;Direto;Outros;0;0;0
13986;jul/22;SUZANO S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
22349;jul/22;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Conselho Fiscal;Ações;0;0;0
21350;jul/22;DIRECIONAL ENGENHARIA S.A.;Conselho Fiscal;Ações;0;0;0
25275;jul/22;ALPHAVILLE S.A.;Conselho Administração;BônusdeSubscrição;0;0;0
25275;jul/22;ALPHAVILLE S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
25275;jul/22;ALPHAVILLE S.A.;Órgãos Técnicos ou Consultivos;BônusdeSubscrição;0;0;0
19445;jul/22;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho Administração;Ações;0;0;0
19445;jul/22;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Direto;Ações;0;0;0
19445;jul/22;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho Fiscal;Ações;0;0;0
19445;jul/22;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho Fiscal;Ações;0;0;0
19445;jul/22;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Órgãos Técnicos ou Consultivos;Ações;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Administração;INVESTIMENTOSEM;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Direto;INVESTIMENTOSEM;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Direto;INVESTIMENTOSEM;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal;INVESTIMENTOSEM;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal;Ações;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Órgãos Técnicos ou Consultivos;INVESTIMENTOSEM;0;0;0
23159;jul/22;BB SEGURIDADE PARTICIPAÇÕES S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
26336;jul/22;FULWOOD S.A.;Direto;Ações;0;0;0
25089;jul/22;Pet Center Comércio e Participações S.A.;Conselho Fiscal;Ações;0;0;0
25933;jul/22;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
25909;jul/22;EMCCAMP RESIDENCIAL S.A.;Conselho Administração;Ações;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Controlador;Debêntures;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Conselho Administração;Ações;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Conselho Administração;Debêntures;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Direto;Ações;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Direto;Debêntures;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Conselho Fiscal;Ações;0;0;0
24155;jul/22;COMPANHIA ENERGÉTICA SINOP S/A;Conselho Fiscal;Debêntures;0;0;0
3271;jul/22;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S/A;Conselho Administração;Ações;0;0;0
3271;jul/22;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S/A;Direto;Ações;0;0;0
23507;jul/22;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Conselho Administração;Ações;0;0;0
23507;jul/22;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Direto;Ações;0;0;0
23507;jul/22;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Conselho Fiscal;Ações;0;0;0
4081;jul/22;CIA TECIDOS SANTANENSE;Direto;Ações;0;0;0
24716;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Administração;Ações;0;0;0
24716;jul/22;JSL S.A.;Conselho Administração;Ações;0;0;0
24716;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Direto;Derivativos;0;0;0
24716;jul/22;JSL S.A.;Direto;Ações;0;0;0
24716;jul/22;SIMPAR S.A.;Direto;Ações;0;0;0
26689;jul/22;HOLDING VERZANI E SANDRINI S.A.;Direto;Ações;0;0;0
26689;jul/22;HOLDING VERZANI E SANDRINI S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
25070;jul/22;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Direto;Ações;0;0;0
24830;jul/22;BRK Ambiental Participações S.A.;Conselho Administração;Ações;0;0;0
24830;jul/22;BRK Ambiental Participações S.A.;Direto;Ações;0;0;0
80209;jul/22;NU HOLDINGS LTD.;Conselho Administração;Ações;0;0;0
80209;jul/22;NU HOLDINGS LTD.;Direto;Ações;0;0;0
25186;jul/22;GRUPO MATEUS S.A.;Direto;Ações;0;0;0
26280;jul/22;COMERC PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
24341;jul/22;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Controlador;Debêntures;0;0;0
24457;jul/22;Equatorial Transmissora 7 SPE S.A.;Conselho Administração;Ações;0;0;0
24457;jul/22;Equatorial Transmissora 7 SPE S.A.;Direto;Ações;0;0;0
24481;jul/22;Equatorial Transmissora 8 SPE S.A.;Conselho Administração;Ações;0;0;0
24481;jul/22;Equatorial Transmissora 8 SPE S.A.;Direto;Ações;0;0;0
20958;jul/22;BCO ABC BRASIL S.A.;Direto;Ações;0;0;0
26620;jul/22;Auren Energia S.A.;Conselho Administração;Ações;0;0;0
26620;jul/22;CESP - CIA ENERGETICA DE SAO PAULO;Conselho Administração;Ações;0;0;0
26620;jul/22;CESP - CIA ENERGETICA DE SAO PAULO;Conselho Administração;Ações;0;0;0
26620;jul/22;CESP - CIA ENERGETICA DE SAO PAULO;Conselho Administração;Ações;0;0;0
22616;jul/22;BCO BTG PACTUAL S.A.;Direto;0A;0;0;0
25461;jul/22;Mobly S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
25810;jul/22;Athena Saúde Brasil SA;Conselho Administração;Ações;0;0;0
25810;jul/22;Athena Saúde Brasil SA;Direto;Ações;0;0;0
25810;jul/22;Athena Saúde Brasil SA;Conselho Fiscal;Ações;0;0;0
26409;jul/22;Vero S.A.;Direto;Ações;0;0;0
6505;jul/22;VIA S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
3050;jul/22;AMPLA ENERGIA E SERVICOS S.A.;Direto;Ações;0;0;0
3824;jul/22;CIA PAULISTA DE FORCA E LUZ;Conselho Administração;Ações;0;0;0
11070;jul/22;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Direto;Ações;0;0;0
24180;jul/22;IRB - BRASIL RESSEGUROS S.A.;Conselho Administração;Ações;0;0;0
24180;jul/22;IRB - BRASIL RESSEGUROS S.A.;Direto;Ações;0;0;0
9989;jul/22;REFINARIA DE PETROLEOS MANGUINHOS S.A.;Direto;Ações;0;0;0
25917;jul/22;RAÍZEN S.A.;Conselho Administração;Ações;0;0;0
25917;jul/22;RAÍZEN S.A.;Direto;Ações;0;0;0
26484;jul/22;RUMO MALHA CENTRAL S.A.;Conselho Administração;Ações;0;0;0
26484;jul/22;RUMO MALHA CENTRAL S.A.;Direto;Ações;0;0;0
4170;jul/22;VALE S.A.;Controlador;Ações;0;0;0
11592;jul/22;UNIPAR CARBOCLORO S.A.;Controlador;Ações;0;0;0
11592;jul/22;UNIPAR CARBOCLORO S.A.;Direto;Ações;0;0;0
11592;jul/22;UNIPAR CARBOCLORO S.A.;Direto;Ações;0;0;0
11592;jul/22;UNIPAR CARBOCLORO S.A.;Conselho Fiscal;Ações;0;0;0
24295;jul/22;VIBRA ENERGIA S/A;Órgãos Técnicos ou Consultivos;Ações;0;0;0
26875;jul/22;Eixo SP Concessionária de Rodovias S.A.;Conselho Administração;Ações;0;0;0
26875;jul/22;Eixo SP Concessionária de Rodovias S.A.;Conselho Administração;CR12;0;0;0
26875;jul/22;Eixo SP Concessionária de Rodovias S.A.;Conselho Administração;UNICA;0;0;0
26875;jul/22;Eixo SP Concessionária de Rodovias S.A.;Direto;Ações;0;0;0
26875;jul/22;Eixo SP Concessionária de Rodovias S.A.;Direto;CR12;0;0;0
26875;jul/22;Eixo SP Concessionária de Rodovias S.A.;Direto;UNICA;0;0;0
25640;jul/22;AES BRASIL ENERGIA S.A.;Conselho Administração;Ações;0;0;0
25640;jul/22;AES BRASIL ENERGIA S.A.;Direto;Ações;0;0;0
25640;jul/22;AES BRASIL ENERGIA S.A.;Direto;VICEPRESIDENTE;0;0;0
25640;jul/22;AES BRASIL ENERGIA S.A.;Conselho Fiscal;FISCALSUPLENTE;0;0;0
26530;jul/22;CENCOSUD BRASIL COMERCIAL S.A.;Conselho Administração;Ações;0;0;0
26530;jul/22;CENCOSUD BRASIL COMERCIAL S.A.;Direto;Ações;0;0;0
26000;jul/22;Terra Santa Propriedades Agrícolas S.A.;Conselho Administração;BônusdeSubscrição;0;0;0
26000;jul/22;Terra Santa Propriedades Agrícolas S.A.;Conselho Fiscal;Ações;0;0;0
26905;jul/22;IFIN PARTICIPAÇÕES S.A.;Conselho Administração;Debêntures;0;0;0
26905;jul/22;IFIN PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
26905;jul/22;IFIN PARTICIPAÇÕES S.A.;Direto;Debêntures;0;0;0
26905;jul/22;IFIN PARTICIPAÇÕES S.A.;Direto;Ações;0;0;0
4820;jul/22;BRASKEM S.A.;Controlador;Ações;0;0;0
